"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 16 13:35:57 IST 2022","Sun Jan 16 13:35:58 IST 2022","1431","","lucaFeesAndDiscountsTests: Check Negative Amount Error messages","","lucaFeesAndDiscountsTests: Check Negative Amount Error messages","should click on search button in order to search for the family","should click on search button in order to search for the family",""
"passed","Sun Jan 16 13:26:51 IST 2022","Sun Jan 16 13:26:53 IST 2022","2484","","lucaBillingTests: Edit Billing module, multiple discount deletion","","lucaBillingTests: Edit Billing module, multiple discount deletion","should log out from luca","should log out from luca",""
"passed","Sun Jan 16 13:18:33 IST 2022","Sun Jan 16 13:18:34 IST 2022","1586","","lucaEnrollment: Enroll new Pending family and Verify links ","","lucaEnrollment: Enroll new Pending family and Verify links ","should select the MasterCard option from the dropdown","should select the MasterCard option from the dropdown",""
"passed","Sun Jan 16 14:21:24 IST 2022","Sun Jan 16 14:21:27 IST 2022","2426","","lucaQuickBooksTests: QuickBooks SetupGL Account Discounts, Tuition, Grades Test Case","","lucaQuickBooksTests: QuickBooks SetupGL Account Discounts, Tuition, Grades Test Case","should click on the first Edit Button","should click on the first Edit Button",""
"passed","Sun Jan 16 14:27:55 IST 2022","Sun Jan 16 14:27:57 IST 2022","1687","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","should verify the School Student Last Name","should verify the School Student Last Name",""
"passed","Sun Jan 16 14:24:06 IST 2022","Sun Jan 16 14:24:10 IST 2022","3502","","Luca Settings: Manage Payment Plans tests, API_003","","Luca Settings: Manage Payment Plans tests, API_003","should click on the Settings Button","should click on the Settings Button",""
"passed","Sun Jan 16 12:58:54 IST 2022","Sun Jan 16 12:58:54 IST 2022","588","","Renweb Tests: Registration for adding new student","","Renweb Tests: Registration for adding new student","should get school perent session id","should get school perent session id",""
"passed","Sun Jan 16 14:27:26 IST 2022","Sun Jan 16 14:27:27 IST 2022","1511","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","","Luca Settings: Create a family Via APi then check response and UI for valid data API_43","should verify Second Parent First Name","should verify Second Parent First Name",""
"passed","Sun Jan 16 14:21:44 IST 2022","Sun Jan 16 14:21:46 IST 2022","1778","","lucaQuickBooksTests: QuickBooks SetupGL Account Cash and Other Test Case","","lucaQuickBooksTests: QuickBooks SetupGL Account Cash and Other Test Case","should click on the General Ledger Id DropDown","should click on the General Ledger Id DropDown",""
"passed","Sun Jan 16 14:36:15 IST 2022","Sun Jan 16 14:36:16 IST 2022","1088","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","should input the Aditional Authorized Party first and second name","should input the Aditional Authorized Party first and second name",""
"passed","Sun Jan 16 14:23:38 IST 2022","Sun Jan 16 14:23:39 IST 2022","1437","","Luca Settings: Manage Payment Plans tests,API_002","","Luca Settings: Manage Payment Plans tests,API_002","should input school name in search field:12606","should input school name in search field:12606",""
"passed","Sun Jan 16 13:32:46 IST 2022","Sun Jan 16 13:32:48 IST 2022","2204","","lucaFeesAndDiscountsTests: Hyperlinks and Controls check","","lucaFeesAndDiscountsTests: Hyperlinks and Controls check","should select All Grades","should select All Grades",""
"failed","Sun Jan 16 14:39:58 IST 2022","Sun Jan 16 14:39:59 IST 2022","845","","Tuition Manager Bank Account Payment Encryption Verification","","Tuition Manager Bank Account Payment Encryption Verification","should verify that the Bank Account Number is Encrypted in the Payment Info section","should verify that the Bank Account Number is Encrypted in the Payment Info section",""
"passed","Sun Jan 16 13:31:47 IST 2022","Sun Jan 16 13:31:47 IST 2022","449","","Main Landing Page, Verify the accessibility of Training Classes","","Main Landing Page, Verify the accessibility of Training Classes","should wait for the report Frequently Asked Questions for Parents to get generated","should wait for the report Frequently Asked Questions for Parents to get generated",""
"passed","Sun Jan 16 14:31:39 IST 2022","Sun Jan 16 14:31:43 IST 2022","4582","","lucaChangePaymentPlans: Change Payment Plan module, Payment Plan Fee Tests","","lucaChangePaymentPlans: Change Payment Plan module, Payment Plan Fee Tests","should input newly created family","should input newly created family",""
"passed","Sun Jan 16 14:20:42 IST 2022","Sun Jan 16 14:20:43 IST 2022","875","","lucaQuickBooksTests: QuickBooks SetupGL Account Fees Test Case","","lucaQuickBooksTests: QuickBooks SetupGL Account Fees Test Case","should click on Setup Gl Account Numbers","should click on Setup Gl Account Numbers",""
"passed","Sun Jan 16 13:18:45 IST 2022","Sun Jan 16 13:18:51 IST 2022","6550","","lucaFamiliesModuleTests: Perform Batch Action Add Fee And Discount on Several Families And Students","","lucaFamiliesModuleTests: Perform Batch Action Add Fee And Discount on Several Families And Students","should select the second family record","should select the second family record",""
"passed","Sun Jan 16 13:18:00 IST 2022","Sun Jan 16 13:18:02 IST 2022","1664","","lucaEnrollment: Enroll new Pending family and Verify links ","","lucaEnrollment: Enroll new Pending family and Verify links ","should complete the registration","should complete the registration",""
"passed","Sun Jan 16 14:38:35 IST 2022","Sun Jan 16 14:38:35 IST 2022","843","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","","bbPaymentServices: Luca - Verifying that a family can be enrolled using Credit Card with CC Fee and without, and a Payment can be applied","should fill the Card Number field with a Mastercard with Convenience Fee","should fill the Card Number field with a Mastercard with Convenience Fee",""
"passed","Sun Jan 16 13:06:03 IST 2022","Sun Jan 16 13:06:05 IST 2022","1503","","lucaFamiliesModuleTests: Manage Families, Apply discount batch action","","lucaFamiliesModuleTests: Manage Families, Apply discount batch action","should change the grade to the previous one","should change the grade to the previous one",""
"passed","Sun Jan 16 13:32:17 IST 2022","Sun Jan 16 13:32:21 IST 2022","3244","","lucaFeesAndDiscountsTests: Hyperlinks and Controls check","","lucaFeesAndDiscountsTests: Hyperlinks and Controls check","should verify that Largest Fees by percentage section is displayed, with its elements","should verify that Largest Fees by percentage section is displayed, with its elements",""
"passed","Sun Jan 16 13:08:30 IST 2022","Sun Jan 16 13:08:33 IST 2022","3082","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Specific Months on Several Families And Students","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Specific Months on Several Families And Students","should load luca staging","should load luca staging",""
"passed","Sun Jan 16 12:57:01 IST 2022","Sun Jan 16 12:57:02 IST 2022","953","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","","externalTests: Verify that External Registration creates family correctly for Basis Independent Schools","should should input new value into the set Email Address field","should should input new value into the set Email Address field",""
"passed","Sun Jan 16 13:10:49 IST 2022","Sun Jan 16 13:10:50 IST 2022","1028","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Several Families And Students","","lucaFamiliesModuleTests: Perform Batch Action Add Fee on Several Families And Students","should move the mouse over the Families link and click on Manage Families Details third time","should move the mouse over the Families link and click on Manage Families Details third time",""
"failed","Sun Jan 16 14:23:13 IST 2022","Sun Jan 16 14:23:14 IST 2022","676","","lucaAddANoteTests: Verifying Maximum Text Length for input fields","","lucaAddANoteTests: Verifying Maximum Text Length for input fields","should click on the Cancel Call Id button","should click on the Cancel Call Id button",""
"passed","Sun Jan 16 13:33:13 IST 2022","Sun Jan 16 13:33:17 IST 2022","3406","","lucaFeesAndDiscountsTests: Filters Verification, Pagination check","","lucaFeesAndDiscountsTests: Filters Verification, Pagination check","should change the the pagination to 10","should change the the pagination to 10",""
"failed","Sun Jan 16 14:29:46 IST 2022","Sun Jan 16 14:30:31 IST 2022","45698","","Luca Settings: Verify User can create a Split family via APi Endpoint, api-91","","Luca Settings: Verify User can create a Split family via APi Endpoint, api-91","should create a Split Family","should create a Split Family",""
"passed","Sun Jan 16 13:27:28 IST 2022","Sun Jan 16 13:27:35 IST 2022","6153","","lucaBillingTests: Verify Apply and Remove Fee in Edit Billing Contacts","","lucaBillingTests: Verify Apply and Remove Fee in Edit Billing Contacts","should click purge button","should click purge button",""
"passed","Sun Jan 16 14:19:34 IST 2022","Sun Jan 16 14:19:37 IST 2022","3635","","lucaAddANoteTests: Create a note and attaching an attachment","","lucaAddANoteTests: Create a note and attaching an attachment","should click on the NO Follow Up Reviequired button","should click on the NO Follow Up Reviequired button",""
"passed","Sun Jan 16 12:55:49 IST 2022","Sun Jan 16 12:55:51 IST 2022","2188","","homepageTests: Verifies Enrollment code for Remove Fees","","homepageTests: Verifies Enrollment code for Remove Fees","should get and store the Email in order to use it later for family search","should get and store the Email in order to use it later for family search",""
"passed","Sun Jan 16 13:05:09 IST 2022","Sun Jan 16 13:05:11 IST 2022","1659","","lucaFamiliesModuleTests: Manage Families verify Batch actions towards family","","lucaFamiliesModuleTests: Manage Families verify Batch actions towards family","should click the deactivate Families button once again","should click the deactivate Families button once again",""
"passed","Sun Jan 16 13:23:54 IST 2022","Sun Jan 16 13:24:03 IST 2022","8909","","lucaBillingTests: Add Fee and Discount to Family","","lucaBillingTests: Add Fee and Discount to Family","should click on Save Changes fourth time","should click on Save Changes fourth time",""
"passed","Sun Jan 16 12:53:39 IST 2022","Sun Jan 16 12:53:45 IST 2022","5955","","homepageTests: Enrollment with Credit Card entry","","homepageTests: Enrollment with Credit Card entry","should click successfully on create new account","should click successfully on create new account",""
"passed","Sun Jan 16 14:13:24 IST 2022","Sun Jan 16 14:13:26 IST 2022","1101","","lucaFamiliesModuleTests: Apply fee towards family","","lucaFamiliesModuleTests: Apply fee towards family","should click the Save Changes button","should click the Save Changes button",""
"passed","Sun Jan 16 13:15:20 IST 2022","Sun Jan 16 13:15:22 IST 2022","1662","","lucaEnrollment: Enroll new family ","","lucaEnrollment: Enroll new family ","should click on register Family button, 2nd time","should click on register Family button, 2nd time",""
"passed","Sun Jan 16 14:27:22 IST 2022","Sun Jan 16 14:27:47 IST 2022","25325","","Luca Settings: Create a family Via APi, verify Payment Methods in UI API_048, API_049 , API_050, API_051, API_052, API_053, API_054, API_055","","Luca Settings: Create a family Via APi, verify Payment Methods in UI API_048, API_049 , API_050, API_051, API_052, API_053, API_054, API_055","should create a family with Auto Debit Bank Account, Checking Type","should create a family with Auto Debit Bank Account, Checking Type",""
